EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.667164,-0.353227,1.57219,-0.666629,-0.35521,1.57363,-0.00341115,0.0154341,0.00975378,1.1685,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667044,-0.353645,1.57252,-0.666567,-0.355315,1.5738,-0.00329184,0.0150166,0.0100756,1.17559,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666937,-0.353992,1.5728,-0.666508,-0.355382,1.57392,-0.00300141,0.0144841,0.00827668,1.16969,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666845,-0.354272,1.57305,-0.666475,-0.355388,1.57406,-0.00290905,0.0142049,0.00853038,1.17974,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667016,-0.354038,1.57282,-0.667698,-0.353104,1.57191,-0.00307972,0.0144384,0.00830151,1.02252,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667155,-0.353844,1.57262,-0.667714,-0.353069,1.57183,-0.00317728,0.0148834,0.0114933,1.02252,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667272,-0.353681,1.57244,-0.66774,-0.353029,1.57172,-0.00329423,0.0150465,0.0113132,1.02252,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.66737,-0.353541,1.57227,-0.667761,-0.352982,1.5716,-0.0033824,0.0151863,0.0115047,1.02951,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667451,-0.353416,1.57212,-0.667775,-0.352916,1.5715,-0.00346333,0.0153115,0.0113502,1.0365,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667189,-0.353897,1.57237,-0.666143,-0.35582,1.57339,-0.00320177,0.0148308,0.0116038,1.37111,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666969,-0.354296,1.57261,-0.66609,-0.355895,1.57355,-0.00299102,0.0144452,0.0118386,1.37111,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
