x,y,theta,time
-0.013360081241,0.224339216948,1.422708122351,7.950000000000
-0.013778497465,0.224049091339,1.387400886519,7.975000000000
-0.014243515208,0.223750740290,1.350019035699,8.000000000000
-0.014738063328,0.223454296589,1.314435593574,8.025000000000
-0.015275549144,0.223159074783,1.275451415872,8.050000000000
-0.015824174508,0.222879752517,1.239541389388,8.075000000000
-0.016396867111,0.222615003586,1.201000587751,8.100000000000
-0.016968900338,0.222372666001,1.165369530642,8.125000000000
-0.017557907850,0.222151130438,1.126842221792,8.150000000000
-0.018142709509,0.221953794360,1.091211776001,8.175000000000
-0.018742129207,0.221778765321,1.052755428796,8.200000000000
-0.019335316494,0.221627235413,1.017204641102,8.225000000000
-0.019941238686,0.221498340368,0.978826303681,8.250000000000
-0.020539341494,0.221391633153,0.943339628630,8.275000000000
-0.021148629487,0.221308052540,0.905022185094,8.300000000000
-0.021748291329,0.221246302128,0.869596038711,8.325000000000
-0.022356968373,0.221209123731,0.831339764122,8.350000000000
-0.022954802960,0.221193462610,0.795970096267,8.375000000000
-0.023560248315,0.221202194691,0.757778561487,8.400000000000
-0.024153202772,0.221230581403,0.722476674115,8.425000000000
-0.024751393124,0.221283122897,0.684359658056,8.450000000000
-0.025336004794,0.221353784204,0.649127650066,8.475000000000
-0.025924539194,0.221448972821,0.611077213425,8.500000000000
-0.026498340070,0.221561953425,0.575902365866,8.525000000000
-0.027073716745,0.221700191498,0.537912851774,8.550000000000
-0.027632927522,0.221854582429,0.502793741953,8.575000000000
-0.028192147613,0.222033813596,0.464863363170,8.600000000000
-0.028734495863,0.222227737308,0.429804892937,8.625000000000
-0.029275000095,0.222445949912,0.391942985760,8.650000000000
-0.029797673225,0.222677350044,0.356954953797,8.675000000000
-0.030316907912,0.222932860255,0.319162708142,8.700000000000
-0.030817672610,0.223199725151,0.284235424387,8.725000000000
-0.031313426793,0.223489552736,0.246502583784,8.750000000000
-0.031789977103,0.223789528012,0.211634363104,8.775000000000
-0.032259523869,0.224112465978,0.173965346870,8.800000000000
-0.032709054649,0.224444448948,0.139158846292,8.825000000000
-0.033150151372,0.224798604846,0.101554713171,8.850000000000
-0.033571019769,0.225160002708,0.066805931392,8.875000000000
-0.033982180059,0.225542321801,0.029264319592,8.900000000000
-0.034373018891,0.225930094719,-0.005425882153,8.925000000000
-0.034752864391,0.226337775588,-0.042907514372,8.950000000000
-0.035112258047,0.226749345660,-0.077539216757,8.975000000000
-0.035459164530,0.227179735899,-0.114961185467,9.000000000000
-0.035785228014,0.227612867951,-0.149534719751,9.025000000000
-0.036097265780,0.228064209223,-0.186896985436,9.050000000000
-0.036388359964,0.228516578674,-0.221419157532,9.075000000000
-0.036664403975,0.228985801339,-0.258719732074,9.100000000000
-0.036919683218,0.229454740882,-0.293178211416,9.125000000000
-0.037158913910,0.229939222336,-0.330418626114,9.150000000000
-0.037377551198,0.230421721935,-0.364821957317,9.175000000000
-0.037579074502,0.230918601155,-0.402003531976,9.200000000000
-0.037760425359,0.231412068009,-0.436351613904,9.225000000000
-0.037924397737,0.231918349862,-0.473473811195,9.250000000000
-0.038069609553,0.232419416308,-0.507767430827,9.275000000000
-0.038196865469,0.232931897044,-0.544838053218,9.300000000000
-0.038305066526,0.233438327909,-0.579078926153,9.325000000000
-0.038393847644,0.233955249190,-0.616090901206,9.350000000000
-0.038463983685,0.234464704990,-0.650276086873,9.375000000000
-0.038514446467,0.234982684255,-0.687223612668,9.400000000000
-0.038547627628,0.235491588712,-0.721349376993,9.425000000000
-0.038561545312,0.236007377505,-0.758247537098,9.450000000000
-0.038559459150,0.236513495445,-0.792328341066,9.475000000000
-0.038537379354,0.237025707960,-0.829170639612,9.500000000000
-0.038499061018,0.237527534366,-0.863196714759,9.525000000000
-0.038440071046,0.238033682108,-0.899982261928,9.550000000000
-0.038366127759,0.238527834415,-0.933953022310,9.575000000000
-0.038271803409,0.239024564624,-0.970677780330,9.600000000000
-0.038163680583,0.239507898688,-1.004601267008,9.625000000000
-0.038035336882,0.239991962910,-1.041280673166,9.650000000000
-0.037894226611,0.240462526679,-1.075148770275,9.675000000000
-0.037733029574,0.240933015943,-1.111763901994,9.700000000000
-0.037560407072,0.241388916969,-1.145572302806,9.725000000000
-0.037368189543,0.241843223572,-1.182138517752,9.750000000000
-0.037165552378,0.242282509804,-1.215903698409,9.775000000000
-0.036943182349,0.242718830705,-1.252409413460,9.800000000000
-0.036711353809,0.243139445782,-1.286113145025,9.825000000000
-0.036460123956,0.243555516005,-1.322566418309,9.850000000000
-0.036200404167,0.243955150247,-1.356226066839,9.875000000000
-0.035922028124,0.244349122047,-1.389275764865,9.900000000000
-0.035639431328,0.244727209210,-1.414582846834,9.925000000000
-0.035343587399,0.245100468397,-1.434679272231,9.950000000000
-0.035045020282,0.245458975434,-1.449292929772,9.975000000000
-0.034731611609,0.245813205838,-1.462778109495,10.000000000000
-0.034416481853,0.246154457331,-1.473003779849,10.025000000000
-0.034090060741,0.246493965387,-1.482476757993,10.050000000000
-0.033765628934,0.246823191643,-1.489118527284,10.075000000000
-0.033433310688,0.247152850032,-1.495583347749,10.100000000000
-0.033107019961,0.247473776340,-1.499948753513,10.125000000000
-0.032777231187,0.247795999050,-1.504565130946,10.150000000000
-0.032479967922,0.248081699014,-1.507845335770,10.175000000000
-0.032182782888,0.248366877437,-1.511282738199,10.200000000000
-0.031924687326,0.248609989882,-1.513614995316,10.225000000000
-0.031672436744,0.248844370246,-1.516349318313,10.250000000000
-0.031453929842,0.249042198062,-1.518144385404,10.275000000000
-0.031240219250,0.249232172966,-1.520387539863,10.300000000000
-0.031055416912,0.249390974641,-1.521784551897,10.325000000000
-0.030873736367,0.249543592334,-1.523635330771,10.350000000000
-0.030716070905,0.249670118093,-1.524815111672,10.375000000000
-0.030554816127,0.249797433615,-1.526403111758,10.400000000000
-0.030414093286,0.249902859330,-1.527392368476,10.425000000000
-0.030267937109,0.250012129545,-1.528792385220,10.450000000000
-0.030086314306,0.249267280102,-1.530612522937,10.475000000000
-0.029733262956,0.246280044317,-1.534889926365,10.500000000000
-0.029296997935,0.242201507092,-1.536970265420,10.525000000000
-0.028799401596,0.237334027886,-1.538008970978,10.550000000000
-0.028293352574,0.232298851013,-1.538771538779,10.575000000000
-0.027773518115,0.227054387331,-1.539827774439,10.600000000000
-0.027265351266,0.221894621849,-1.540548320431,10.625000000000
-0.026751596481,0.216637566686,-1.541508560275,10.650000000000
-0.026252049953,0.211497217417,-1.542203122218,10.675000000000
-0.025748167187,0.206264078617,-1.543053365880,10.700000000000
-0.025258246809,0.201143920422,-1.543613559329,10.725000000000
-0.024764105678,0.195926174521,-1.544368902887,10.750000000000
-0.024284144863,0.190818116069,-1.544904456551,10.775000000000
-0.023800833151,0.185611039400,-1.545605992698,10.800000000000
-0.023331627250,0.180513113737,-1.546089539222,10.825000000000
-0.022859102115,0.175316810608,-1.546812995616,10.850000000000
-0.022400507703,0.170229449868,-1.547250854931,10.875000000000
-0.021938277408,0.165042832494,-1.547791317348,10.900000000000
-0.021489089355,0.159964784980,-1.548199417056,10.925000000000
-0.021036906168,0.154788136482,-1.548757157610,10.950000000000
-0.020598074421,0.149719864130,-1.549083686686,10.975000000000
-0.020156214014,0.144552946091,-1.549641656502,11.000000000000
-0.019727367908,0.139494150877,-1.549987380320,11.025000000000
-0.019296009094,0.134337052703,-1.550460323770,11.050000000000
-0.018877606839,0.129288226366,-1.550769615991,11.075000000000
-0.018456762657,0.124141260982,-1.551250719997,11.100000000000
-0.018048711121,0.119102194905,-1.551538606488,11.125000000000
-0.017638694495,0.113965027034,-1.551980175788,11.150000000000
-0.017241409048,0.108935624361,-1.552251902104,11.175000000000
-0.016842480749,0.103808507323,-1.552644166956,11.200000000000
-0.016456265002,0.098788790405,-1.552878451420,11.225000000000
-0.016068728641,0.093671269715,-1.553233394733,11.250000000000
-0.015693902969,0.088661320508,-1.553486394228,11.275000000000
-0.015317950398,0.083553425968,-1.553817069651,11.300000000000
-0.014954217710,0.078552700579,-1.554072511588,11.325000000000
-0.014589482918,0.073454461992,-1.554389890045,11.350000000000
-0.014236804098,0.068463414907,-1.554547565154,11.375000000000
-0.013883960433,0.063375249505,-1.554813318255,11.400000000000
-0.013543539681,0.058394134045,-1.554999307659,11.425000000000
-0.013202916831,0.053315952420,-1.555279187122,11.450000000000
-0.012874427252,0.048344597220,-1.555505233425,11.475000000000
-0.012546505779,0.043275967240,-1.555786481750,11.500000000000
-0.012230747379,0.038313742727,-1.555966030944,11.525000000000
-0.011915532872,0.033254165202,-1.556250554460,11.550000000000
-0.011612156406,0.028300505131,-1.556418775632,11.575000000000
-0.011309541762,0.023249918595,-1.556611973721,11.600000000000
-0.011018195190,0.018305495381,-1.556680405649,11.625000000000
-0.010727681220,0.013264494017,-1.556885884432,11.650000000000
-0.010448342189,0.008329563774,-1.556960037049,11.675000000000
-0.010170200840,0.003297945252,-1.557166649005,11.700000000000
