EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.635391,-0.234255,1.45458,-0.635637,-0.23548,1.45691,-0.000324321,0.0842359,-0.0681508,5.68866,0.0002,-2.59305e-38,1.49591e-30,-3.62928e-38,0.0002,3.12623e-29,1.49608e-30,3.12644e-29,0.0002,63
-0.635424,-0.234543,1.45509,-0.635557,-0.235694,1.45715,-0.000341397,0.0839532,-0.067647,5.70334,0.0002,-1.65955e-38,9.5738e-31,-2.32274e-38,0.0002,2.00079e-29,9.5749e-31,2.00092e-29,0.0002,63
-0.635433,-0.234809,1.45554,-0.635466,-0.235873,1.45731,-0.000349695,0.0836872,-0.0672037,5.69691,0.0002,-1.06211e-38,6.12723e-31,-1.48655e-38,0.0002,1.28051e-29,6.12794e-31,1.28059e-29,0.0002,63
-0.635422,-0.235049,1.45593,-0.635377,-0.23601,1.45749,-0.000309269,0.0834421,-0.0668331,5.69248,0.0002,-6.79752e-39,3.92143e-31,-9.51394e-39,0.0002,8.19524e-30,3.92188e-31,8.19577e-30,0.0002,63
-0.63579,-0.234578,1.45651,-0.637263,-0.232693,1.45883,-0.000677604,0.0839132,-0.0662527,5.41532,0.0002,-4.35041e-39,2.50972e-31,-6.08892e-39,0.0002,5.24495e-30,2.51e-31,5.24529e-30,0.0002,62
-0.63609,-0.234175,1.45694,-0.637291,-0.232563,1.45868,-0.000977855,0.0843163,-0.0658181,5.41236,0.0002,-2.78426e-39,1.60622e-31,-3.89691e-39,0.0002,3.35677e-30,1.6064e-31,3.35699e-30,0.0002,62
-0.636336,-0.233829,1.45726,-0.637319,-0.232446,1.45854,-0.00121412,0.0846852,-0.0655378,5.40016,0.0002,-1.78193e-39,1.02798e-31,-2.49402e-39,0.0002,2.14833e-30,1.0281e-31,2.14847e-30,0.0002,62
-0.636538,-0.233533,1.4575,-0.637347,-0.232346,1.45843,-0.00141622,0.0849817,-0.0653037,5.39082,0.0002,-1.14043e-39,6.57907e-32,-1.59617e-39,0.0002,1.37493e-30,6.57982e-32,1.37502e-30,0.0002,64
-0.636713,-0.233281,1.45767,-0.637413,-0.232276,1.45836,-0.00159113,0.0852331,-0.0651302,5.39371,0.0002,-7.29878e-40,4.2106e-32,-1.02155e-39,0.0002,8.79957e-31,4.21109e-32,8.80014e-31,0.0002,64
-0.636724,-0.23309,1.45798,-0.636768,-0.232324,1.4592,-0.00160925,0.0854125,-0.0648143,5.70249,0.0002,-4.67122e-40,2.69479e-32,-6.53793e-40,0.0002,5.63172e-31,2.69509e-32,5.63209e-31,0.0002,64
